ID,N_VICTIMAS,FECHA,AAAA,MM,DD,HH,TIPO_DE_CALLE,Calle,Dirección Normalizada,COMUNA,pos x,pos y,VICTIMA,ACUSADO,COMUNA_NOMBRE,COMUNA_POB,DIA_SEMANA_NUM,DIA_SEMANA_STR
2021-0006,1,2021-01-12,2021,1,12,21.0,AUTOPISTA,AUTOPISTA ARTURO ILLIA,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,14.0,-58.40786274,-34.56726817,MOTO,CARGAS,Palermo,249016.0,1,Martes
2021-0007,1,2021-01-18,2021,1,18,10.0,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. y GIRIBONE,15.0,-58.48744301,-34.58622275,MOTO,MOTO,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,0,Lunes
2021-0008,1,2021-01-22,2021,1,22,23.0,AVENIDA,SAENZ AV.,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4.0,-58.41657793,-34.65476216,PEATON,PASAJEROS,"Barracas, La Boca",230945.0,4,Viernes
2021-0009,1,2021-01-23,2021,1,23,5.0,AVENIDA,PAYSANDU,PAYSANDU y GAONA AV.,6.0,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,Caballito,203784.0,5,Sábado
2021-0010,1,2021-01-23,2021,1,23,8.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12.0,-58.5007381,-34.5497951,MOTO,AUTO,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,5,Sábado
2021-0011,1,2021-01-27,2021,1,27,1.0,AVENIDA,SANTA FE AV.,SANTA FE AV. 1675,2.0,-58.39144148,-34.59564871,PEATON,AUTO,Recoleta,158368.0,2,Miércoles
2021-0012,1,2021-01-29,2021,1,29,20.0,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8.0,-58.48191128,-34.68385968,PEATON,AUTO,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,4,Viernes
2021-0013,1,2021-01-31,2021,1,31,6.0,AVENIDA,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y OLIVERA AV.",10.0,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,6,Domingo
2021-0014,1,2021-02-02,2021,2,2,0.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y NOGOYA,15.0,-58.48328708,-34.59779521,PEATON,AUTO,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,1,Martes
2021-0015,1,2021-02-06,2021,2,6,3.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y TINOGASTA,15.0,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,5,Sábado
2021-0016,1,2021-02-14,2021,2,14,5.0,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8.0,-58.47230127,-34.68482689,AUTO,OBJETO FIJO,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,6,Domingo
2021-0017,1,2021-02-17,2021,2,17,4.0,AVENIDA,SALTA,SALTA y CASEROS AV.,1.0,-58.38262614,-34.63168269,MOTO,PASAJEROS,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,2,Miércoles
2021-0018,1,2021-02-20,2021,2,20,19.0,CALLE,"JAURES, JEAN","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3.0,-58.41047268,-34.60793518,PEATON,AUTO,"San Cristóbal, Balvanera",236294.0,5,Sábado
2021-0019,1,2021-02-21,2021,2,21,1.0,AVENIDA,TRIUNVIRATO AV.,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12.0,-58.49659234,-34.56353635,MOTO,OBJETO FIJO,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,6,Domingo
2021-0020,1,2021-02-21,2021,2,21,15.0,CALLE,POTOSI,POTOSI y GASCON,5.0,-58.42462955,-34.60727189,PEATON,CARGAS,"Almagro, Boedo",193859.0,6,Domingo
2021-0021,1,2021-02-26,2021,2,26,5.0,CALLE,"YRIGOYEN, HIPOLITO","YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3.0,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,"San Cristóbal, Balvanera",236294.0,4,Viernes
2021-0022,1,2021-02-28,2021,2,28,12.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13.0,-58.45157681,-34.55217303,PASAJEROS,,"Núñez, Belgrano, Colegiales",265199.0,6,Domingo
2021-0023,1,2021-03-01,2021,3,1,9.0,AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,,4.0,,,MOTO,CARGAS,"Barracas, La Boca",230945.0,0,Lunes
2021-0024,1,2021-03-03,2021,3,3,16.0,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y PIEDRA BUENA AV.",9.0,-58.49573651,-34.67006054,BICICLETA,CARGAS,"Liniers, Mataderos, Parque Avellaneda",169538.0,2,Miércoles
2021-0025,1,2021-03-11,2021,3,11,3.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8.0,-58.48695354,-34.68795245,MOTO,OTRO,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,3,Jueves
2021-0026,1,2021-03-15,2021,3,15,2.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4.0,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,"Barracas, La Boca",230945.0,0,Lunes
2021-0027,1,2021-03-16,2021,3,16,15.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DONADO",12.0,-58.49491054,-34.54795581,MOTO,CARGAS,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,1,Martes
2021-0028,1,2021-03-29,2021,3,29,17.0,AVENIDA,COREA AV.,"COREA AV. y TORRES Y TENORIO, PRES.",7.0,-58.44147621,-34.64357704,PEATON,PASAJEROS,"Flores, Parque Chacabuco",216832.0,0,Lunes
2021-0029,1,2021-03-31,2021,3,31,18.0,AVENIDA,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7.0,-58.46899119,-34.63215432,AUTO,AUTO,"Flores, Parque Chacabuco",216832.0,2,Miércoles
2021-0030,1,2021-04-03,2021,4,3,18.0,CALLE,FINOCHIETTO ENRIQUE DR.,FINOCHIETTO ENRIQUE DR. 1623,4.0,-58.38685612,-34.63455776,PEATON,PASAJEROS,"Barracas, La Boca",230945.0,5,Sábado
2021-0031,1,2021-04-07,2021,4,7,10.0,AVENIDA,9 DE JULIO AV.,9 DE JULIO AV. e INDEPENDENCIA AV.,1.0,-58.38113667,-34.61765323,PEATON,CARGAS,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,2,Miércoles
2021-0032,1,2021-04-10,2021,4,10,19.0,AUTOPISTA,"CANTILO, INT.","CANTILO, INT. y GUIRALDES, INT.",13.0,-58.44112678,-34.54538956,PEATON,MOTO,"Núñez, Belgrano, Colegiales",265199.0,5,Sábado
2021-0033,1,2021-04-14,2021,4,14,17.0,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y BOEDO AV.,5.0,-58.41595919,-34.62743346,AUTO,OBJETO FIJO,"Almagro, Boedo",193859.0,2,Miércoles
2021-0034,1,2021-04-19,2021,4,19,14.0,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y ZAVALETA",4.0,-58.40184094,-34.64546845,MOTO,CARGAS,"Barracas, La Boca",230945.0,0,Lunes
2021-0035,1,2021-05-03,2021,5,3,9.0,AVENIDA,"JANER, ANA MARIA","JANER, ANA MARIA y LAFUENTE AV.",8.0,-58.44642231,-34.65679806,MOTO,CARGAS,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,0,Lunes
2021-0036,1,2021-05-09,2021,5,9,6.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11.0,-58.52340614,-34.59798754,MOTO,OBJETO FIJO,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,6,Domingo
2021-0037,1,2021-05-11,2021,5,11,7.0,AVENIDA,MONROE,"MONROE y BALBIN, RICARDO, DR. AV.",13.0,-58.46649069,-34.56219075,PEATON,PASAJEROS,"Núñez, Belgrano, Colegiales",265199.0,1,Martes
2021-0038,1,2021-05-14,2021,5,14,11.0,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y SANTA FE AV.",14.0,-58.42653328,-34.57816791,MOTO,CARGAS,Palermo,249016.0,4,Viernes
2021-0039,1,2021-05-15,2021,5,15,12.0,AVENIDA,OLIDEN,"OLIDEN y ALBERDI, JUAN BAUTISTA AV.",9.0,-58.50407099,-34.65303372,BICICLETA,AUTO,"Liniers, Mataderos, Parque Avellaneda",169538.0,5,Sábado
2021-0040,1,2021-05-20,2021,5,20,5.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13.0,-58.46743471,-34.53476874,MOTO,AUTO,"Núñez, Belgrano, Colegiales",265199.0,3,Jueves
2021-0041,1,2021-05-20,2021,5,20,8.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y CASARES AV.,14.0,-58.40986646,-34.5772806,PEATON,PASAJEROS,Palermo,249016.0,3,Jueves
2021-0042,1,2021-05-21,2021,5,21,5.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 10900,9.0,-58.51739138,-34.63931792,PEATON,PASAJEROS,"Liniers, Mataderos, Parque Avellaneda",169538.0,4,Viernes
2021-0043,1,2021-05-22,2021,5,22,18.0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y PILAR",9.0,-58.50719962,-34.65556223,PEATON,AUTO,"Liniers, Mataderos, Parque Avellaneda",169538.0,5,Sábado
2021-0044,1,2021-05-25,2021,5,25,2.0,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y ACOSTA, MARIANO",9.0,-58.46712311,-34.64600222,MOTO,OBJETO FIJO,"Liniers, Mataderos, Parque Avellaneda",169538.0,1,Martes
2021-0045,1,2021-05-26,2021,5,26,17.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4.0,-58.37709334,-34.64035082,MOTO,MULTIPLE,"Barracas, La Boca",230945.0,2,Miércoles
2021-0046,1,2021-05-31,2021,5,31,2.0,AVENIDA,ELCANO AV.,ELCANO AV. y GUZMAN AV.,15.0,-58.46033141,-34.58569883,AUTO,OBJETO FIJO,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,0,Lunes
2021-0047,1,2021-06-02,2021,6,2,16.0,AVENIDA,"VEDIA, AGUSTIN DE","VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",4.0,-58.42190745,-34.65633192,MOTO,AUTO,"Barracas, La Boca",230945.0,2,Miércoles
2021-0048,1,2021-06-03,2021,6,3,9.0,AVENIDA,CAPDEVILA,CAPDEVILA y CONGRESO AV.,12.0,-58.49026573,-34.5698141,BICICLETA,AUTO,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,3,Jueves
2021-0049,1,2021-06-03,2021,6,3,20.0,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",8.0,-58.45410344,-34.66902702,AUTO,AUTO,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,3,Jueves
2021-0050,1,2021-06-10,2021,6,10,13.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 5958,13.0,-58.44751621,-34.55719892,MOTO,PASAJEROS,"Núñez, Belgrano, Colegiales",265199.0,3,Jueves
2021-0051,1,2021-06-15,2021,6,15,19.0,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y EREZCANO AV.,4.0,-58.42040352,-34.66005171,PEATON,CARGAS,"Barracas, La Boca",230945.0,1,Martes
2021-0052,1,2021-06-20,2021,6,20,5.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 14723",8.0,-58.49530249,-34.68010798,MOTO,OBJETO FIJO,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,6,Domingo
2021-0053,1,2021-06-20,2021,6,20,12.0,AVENIDA,CORRIENTES AV.,CORRIENTES AV. 5783,15.0,-58.44399875,-34.5947736,PEATON,BICICLETA,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,6,Domingo
2021-0054,1,2021-06-22,2021,6,22,14.0,CALLE,TABARE,TABARE y EREZCANO,4.0,-58.42759813,-34.65463857,MOTO,CARGAS,"Barracas, La Boca",230945.0,1,Martes
2021-0055,1,2021-06-29,2021,6,29,12.0,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y PUEYRREDON AV.,3.0,-58.40547222,-34.60456293,MOTO,CARGAS,"San Cristóbal, Balvanera",236294.0,1,Martes
2021-0056,1,2021-07-09,2021,7,9,23.0,AVENIDA,CORRALES,"CORRALES y MORENO, PERITO AV.",4.0,-58.42473018,-34.6500828,BICICLETA,AUTO,"Barracas, La Boca",230945.0,4,Viernes
2021-0057,1,2021-07-10,2021,7,10,23.0,AUTOPISTA,AUTOPISTA ARTURO ILLIA,AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE),2.0,-58.39257023,-34.57563957,AUTO,OBJETO FIJO,Recoleta,158368.0,5,Sábado
2021-0058,1,2021-07-21,2021,7,21,0.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y VEDIA",12.0,-58.48941042,-34.54596153,PEATON,AUTO,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,2,Miércoles
2021-0059,1,2021-07-22,2021,7,22,1.0,AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. 2269",3.0,-58.3964074,-34.62783085,AUTO,OBJETO FIJO,"San Cristóbal, Balvanera",236294.0,3,Jueves
2021-0060,1,2021-07-22,2021,7,22,12.0,AVENIDA,"SALGUERO, JERONIMO","SALGUERO, JERONIMO y RIVADAVIA AV.",5.0,-58.41971993,-34.6111224,PEATON,PASAJEROS,"Almagro, Boedo",193859.0,3,Jueves
2021-0061,1,2021-07-24,2021,7,24,9.0,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y ALCORTA, AMANCIO AV.",4.0,-58.40544588,-34.65012801,PEATON,CARGAS,"Barracas, La Boca",230945.0,5,Sábado
2021-0062,1,2021-07-27,2021,7,27,7.0,AVENIDA,LA PLATA AV.,LA PLATA AV. 2723,4.0,-58.42003882,-34.64645957,AUTO,CARGAS,"Barracas, La Boca",230945.0,1,Martes
2021-0063,1,2021-08-02,2021,8,2,4.0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. 2906",7.0,-58.46851293,-34.63348678,AUTO,AUTO,"Flores, Parque Chacabuco",216832.0,0,Lunes
2021-0064,1,2021-08-02,2021,8,2,20.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y TONELERO",9.0,-58.52931141,-34.65422917,PEATON,CARGAS,"Liniers, Mataderos, Parque Avellaneda",169538.0,0,Lunes
2021-0065,1,2021-08-06,2021,8,6,8.0,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y LA PLATA AV.,6.0,-58.42675754,-34.6269973,PEATON,PASAJEROS,Caballito,203784.0,4,Viernes
2021-0066,1,2021-08-06,2021,8,6,20.0,AVENIDA,LOPE DE VEGA AV.,"LOPE DE VEGA AV. y PAZ, GRAL. AV.",11.0,-58.52933723,-34.61098186,PEATON,PASAJEROS,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,4,Viernes
2021-0067,1,2021-08-08,2021,8,8,9.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1.0,-58.37910943,-34.62764718,MOTO,OBJETO FIJO,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,6,Domingo
2021-0068,1,2021-08-15,2021,8,15,6.0,AVENIDA,"BEIRO, FRANCISCO AV.","BEIRO, FRANCISCO AV. 5071",11.0,-58.52161176,-34.61164474,MOTO,OBJETO FIJO,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,6,Domingo
2021-0069,1,2021-08-20,2021,8,20,17.0,AVENIDA,SANTA FE AV.,SANTA FE AV. 3428,14.0,-58.41354692,-34.5869768,PEATON,AUTO,Palermo,249016.0,4,Viernes
2021-0070,1,2021-08-28,2021,8,28,8.0,AVENIDA,"CHILAVERT, MARTINIANO, CORONEL","CHILAVERT, MARTINIANO, CORONEL y VARELA AV.",8.0,-58.43960781,-34.65470804,MOTO,CARGAS,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,5,Sábado
2021-0071,1,2021-08-31,2021,8,31,16.0,CALLE,SAN LUIS,SAN LUIS 2730,3.0,-58.4045461,-34.60003693,PEATON,MOTO,"San Cristóbal, Balvanera",236294.0,1,Martes
2021-0072,1,2021-09-01,2021,9,1,19.0,AVENIDA,CALLAO AV.,CALLAO AV. y PARAGUAY,2.0,-58.39303911,-34.59871111,PEATON,AUTO,Recoleta,158368.0,2,Miércoles
2021-0073,1,2021-09-18,2021,9,18,12.0,AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y AGOTE, LUIS DR.",2.0,-58.39391034,-34.58405348,BICICLETA,AUTO,Recoleta,158368.0,5,Sábado
2021-0074,1,2021-09-20,2021,9,20,15.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12.0,-58.5007381,-34.5497951,MOTO,MULTIPLE,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,0,Lunes
2021-0075,1,2021-09-21,2021,9,21,14.0,CALLE,SALTA,SALTA y BRASIL,1.0,-58.38281301,-34.62786038,PEATON,CARGAS,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,1,Martes
2021-0076,1,2021-10-16,2021,10,16,6.0,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. 2152",7.0,-58.43980799,-34.65094083,MOTO,OBJETO FIJO,"Flores, Parque Chacabuco",216832.0,5,Sábado
2021-0077,1,2021-10-18,2021,10,18,7.0,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. 1169,6.0,-58.44402387,-34.62933109,MOTO,CARGAS,Caballito,203784.0,0,Lunes
2021-0078,1,2021-10-23,2021,10,23,6.0,AVENIDA,INDEPENDENCIA AV.,INDEPENDENCIA AV. y LA PLATA AV.,6.0,-58.42779702,-34.62207347,MOTO,PASAJEROS,Caballito,203784.0,5,Sábado
2021-0079,1,2021-10-25,2021,10,25,3.0,CALLE,TUCUMAN,TUCUMAN 3112,3.0,-58.40944147,-34.60097942,PEATON,AUTO,"San Cristóbal, Balvanera",236294.0,0,Lunes
2021-0080,1,2021-10-28,2021,10,28,16.0,AVENIDA,ARENALES,ARENALES y 9 DE JULIO AV.,1.0,-58.38277479,-34.5943016,MOTO,AUTO,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,3,Jueves
2021-0081,1,2021-11-02,2021,11,2,13.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRANDSEN,4.0,-58.37627355,-34.63800916,MOTO,CARGAS,"Barracas, La Boca",230945.0,1,Martes
2021-0082,1,2021-11-06,2021,11,6,4.0,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y PASCO,3.0,-58.39591856,-34.62453459,MOTO,AUTO,"San Cristóbal, Balvanera",236294.0,5,Sábado
2021-0083,1,2021-11-09,2021,11,9,0.0,AVENIDA,CABILDO AV.,CABILDO AV. y OLAZABAL,13.0,-58.45829717,-34.56015762,MOTO,AUTO,"Núñez, Belgrano, Colegiales",265199.0,1,Martes
2021-0084,1,2021-11-11,2021,11,11,3.0,AVENIDA,TAPALQUE,TAPALQUE y BRUIX AV.,9.0,-58.49142611,-34.64584795,AUTO,OBJETO FIJO,"Liniers, Mataderos, Parque Avellaneda",169538.0,3,Jueves
2021-0085,1,2021-11-20,2021,11,20,18.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y EZEIZA",12.0,-58.51271409,-34.57786555,MOTO,OBJETO FIJO,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,5,Sábado
2021-0086,1,2021-11-25,2021,11,25,10.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y PUAN,6.0,-58.44864864,-34.62352826,PEATON,PASAJEROS,Caballito,203784.0,3,Jueves
2021-0087,1,2021-11-27,2021,11,27,11.0,CALLE,ESMERALDA,ESMERALDA 1359,1.0,-58.37795815,-34.59167894,PEATON,BICICLETA,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,5,Sábado
2021-0088,1,2021-12-01,2021,12,1,15.0,CALLE,MONROE,MONROE y 3 DE FEBRERO,13.0,-58.45531707,-34.55555257,MOTO,AUTO,"Núñez, Belgrano, Colegiales",265199.0,2,Miércoles
2021-0089,1,2021-12-02,2021,12,2,1.0,AVENIDA,GAONA AV.,GAONA AV. 3655,11.0,-58.47633683,-34.62140594,MOTO,AUTO,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,3,Jueves
2021-0090,1,2021-12-10,2021,12,10,11.0,AVENIDA,9 DE JULIO AV.,9 DE JULIO AV. y LAVALLE,1.0,-58.38188582,-34.60256036,PEATON,PASAJEROS,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,4,Viernes
2021-0091,1,2021-12-11,2021,12,11,23.0,CALLE,BAIGORRIA,"BAIGORRIA y HUGO, VICTOR",10.0,-58.51989389,-34.62284918,MOTO,AUTO,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,5,Sábado
2021-0092,1,2021-12-12,2021,12,12,6.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y PUEYRREDON AV.,3.0,-58.4059686,-34.61011987,PEATON,AUTO,"San Cristóbal, Balvanera",236294.0,6,Domingo
2021-0093,1,2021-12-13,2021,12,13,17.0,AVENIDA,RIESTRA AV.,RIESTRA AV. y MOM,7.0,-58.43353773,-34.64561636,MOTO,AUTO,"Flores, Parque Chacabuco",216832.0,0,Lunes
2021-0094,1,2021-12-20,2021,12,20,1.0,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y LACARRA AV.",9.0,-58.46739825,-34.65117757,MOTO,AUTO,"Liniers, Mataderos, Parque Avellaneda",169538.0,0,Lunes
2021-0095,1,2021-12-30,2021,12,30,0.0,AVENIDA,GAONA AV.,GAONA AV. y TERRADA,11.0,-58.47293407,-34.61984745,MOTO,CARGAS,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,3,Jueves
2021-0096,1,2021-12-15,2021,12,15,10.0,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 4071",9.0,-58.47066794,-34.65021673,AUTO,CARGAS,"Liniers, Mataderos, Parque Avellaneda",169538.0,2,Miércoles
2021-0097,1,2021-11-18,2021,11,18,6.0,CALLE,PADRE CARLOS MUJICA,PADRE CARLOS MUGICA 709,1.0,-58.37976155,-34.58679619,BICICLETA,AUTO,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,3,Jueves
