ID_HECHO,FECHA,AAAA,MM,DD,HH,DIA_SEMANA_NUM,DIA_SEMANA_STR,N_VICTIMAS,ACUSADO,VICTIMA,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,COMUNA,COMUNA_NOMBRE,COMUNA_POB,TIPO_DE_CALLE,CALLE,DIRE_NOR,POSX,POSY
2020-0056,2020-11-21,2020,11,21,13.0,5,Sábado,1,CARGAS,MOTO,CONDUCTOR,FEMENINO,34.0,2020-11-21,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",-58.47064556,-34.69843756
2020-0057,2020-11-23,2020,11,23,7.0,0,Lunes,1,AUTO,PEATON,PEATON,MASCULINO,84.0,2020-11-23,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,AVENIDA,NAZCA AV.,"NAZCA AV. y VIALE, LUIS",-58.4750156,-34.61945902
2020-0058,2020-11-24,2020,11,24,16.0,1,Martes,1,AUTO,PEATON,PEATON,MASCULINO,57.0,2020-11-25,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,OLIVERA AV.,"OLIVERA AV. y FALCON, RAMON L.,CNEL.",-58.48727942,-34.63652467
2020-0059,2020-12-01,2020,12,1,6.0,1,Martes,1,PASAJEROS,PEATON,PEATON,FEMENINO,49.0,2020-12-14,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,BRASIL,BRASIL 1100,-58.3795169,-34.62794241
2020-0060,2020-12-03,2020,12,3,20.0,3,Jueves,1,MOTO,PEATON,PEATON,FEMENINO,69.0,2020-12-03,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,HOMERO,"HOMERO y PERON, EVA AV.",-58.47750832,-34.65672199
2020-0061,2020-12-03,2020,12,3,14.0,3,Jueves,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,45.0,2020-12-04,13.0,"Núñez, Belgrano, Colegiales",265199.0,AUTOPISTA,"CANTILO, INT.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",-58.44927253,-34.54048625
2020-0062,2020-12-04,2020,12,4,17.0,4,Viernes,1,PASAJEROS,BICICLETA,CICLISTA,MASCULINO,47.0,2020-12-04,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,MORENO,MORENO 1845,-58.39246272,-34.61253541
2020-0063,2020-12-05,2020,12,5,7.0,5,Sábado,2,MOTO,PEATON_MOTO,PEATON,MASCULINO,38.0,2020-12-05,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,CALLE,NUEVA YORK,NUEVA YORK y ALTA GRACIA,-58.52783814,-34.61047001
2020-0063,2020-12-05,2020,12,5,7.0,5,Sábado,2,MOTO,PEATON_MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21.0,2020-12-05,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,CALLE,NUEVA YORK,NUEVA YORK y ALTA GRACIA,-58.52783814,-34.61047001
2020-0065,2020-12-05,2020,12,5,16.0,5,Sábado,1,AUTO,MOTO,CONDUCTOR,MASCULINO,24.0,2020-12-06,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",-58.49332664,-34.54836855
2020-0066,2020-12-07,2020,12,7,4.0,0,Lunes,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,27.0,2020-12-07,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO),-58.50178784,-34.63593897
2020-0067,2020-12-11,2020,12,11,22.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,51.0,2020-12-11,4.0,"Barracas, La Boca",230945.0,AVENIDA,SAENZ AV.,SAENZ AV. y BEAZLEY,-58.41657793,-34.65476216
2020-0068,2020-12-12,2020,12,12,20.0,5,Sábado,1,AUTO,MOTO,CONDUCTOR,MASCULINO,71.0,2020-12-20,2.0,Recoleta,158368.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y AUSTRIA,-58.39731474,-34.58307887
2020-0069,2020-12-15,2020,12,15,5.0,1,Martes,1,PASAJEROS,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,25.0,2020-12-15,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,INDEPENDENCIA AV.,"INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.",-58.38746381,-34.61790839
2020-0070,2020-12-17,2020,12,17,15.0,3,Jueves,1,PASAJEROS,PEATON,PEATON,FEMENINO,81.0,2020-12-22,2.0,Recoleta,158368.0,AVENIDA,CALLAO AV.,"CALLAO AV. y LAS HERAS, GENERAL",-58.39189441,-34.59176378
2020-0071,2020-12-17,2020,12,17,23.0,3,Jueves,1,AUTO,PEATON,PEATON,MASCULINO,4.0,2020-12-17,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,SAN PEDRITO AV.,SAN PEDRITO AV. y DIRECTORIO AV.,-58.46749188,-34.63551751
2020-0072,2020-12-19,2020,12,19,3.0,5,Sábado,1,AUTO,BICICLETA,CICLISTA,MASCULINO,42.0,2020-12-19,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,JUJUY AV.,"JUJUY AV. y CALVO, CARLOS",-58.40280471,-34.62113271
2020-0073,2020-12-20,2020,12,20,7.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,56.0,2020-12-20,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,-58.44451316,-34.68475866
2020-0074,2020-12-20,2020,12,20,21.0,6,Domingo,1,AUTO,AUTO,CONDUCTOR,MASCULINO,39.0,2020-12-20,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,BOGOTA,BOGOTA y NAZCA AV.,-58.47110424,-34.62742408
2020-0075,2020-12-23,2020,12,23,14.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,MASCULINO,23.0,2020-12-23,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y 9 DE JULIO AV.,-58.38220928,-34.60373898
2020-0076,2020-12-24,2020,12,24,12.0,3,Jueves,1,PASAJEROS,AUTO,CONDUCTOR,FEMENINO,78.0,2021-01-17,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,ALVAREZ JONTE AV.,ALVAREZ JONTE AV. y CHIVILCOY,-58.49794468,-34.61565025
2020-0077,2020-12-25,2020,12,25,6.0,4,Viernes,2,AUTO,MOTO,CONDUCTOR,FEMENINO,30.0,2020-12-25,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y PUNTA ARENAS,-58.47220945,-34.60111373
2020-0077,2020-12-25,2020,12,25,6.0,4,Viernes,2,AUTO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,24.0,2020-12-25,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y PUNTA ARENAS,-58.47220945,-34.60111373
2020-0078,2020-12-25,2020,12,25,5.0,4,Viernes,1,PASAJEROS,BICICLETA,CICLISTA,MASCULINO,26.0,2020-12-25,7.0,"Flores, Parque Chacabuco",216832.0,CALLE,BARCO CENTENERA DEL,BARCO CENTENERA DEL 1118,-58.43706741,-34.63217813
2020-0079,2020-12-27,2020,12,27,4.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,28.0,2020-12-27,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",-58.49332664,-34.54836855
2021-0001,2021-01-06,2021,1,6,18.0,2,Miércoles,1,AUTO,MOTO,CONDUCTOR,MASCULINO,36.0,2021-01-06,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU FRONDIZI KM. 3,-58.37960727,-34.62622851
2021-0002,2021-01-07,2021,1,7,10.0,3,Jueves,1,CARGAS,MOTO,CONDUCTOR,FEMENINO,47.0,2021-01-07,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"CASTRO, EMILIO AV.","CASTRO, EMILIO AV. y MURGUIONDO",-58.51061062,-34.64972472
2021-0003,2021-01-10,2021,1,10,7.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,27.0,2021-01-10,7.0,"Flores, Parque Chacabuco",216832.0,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO KM. 3.7,-58.43052224,-34.62941648
2021-0004,2021-01-11,2021,1,11,9.0,0,Lunes,1,CARGAS,PEATON,PEATON,FEMENINO,61.0,2021-01-11,5.0,"Almagro, Boedo",193859.0,AVENIDA,CASEROS AV.,CASEROS AV. y GUARANI,-58.41455544,-34.63866836
2021-0005,2021-01-11,2021,1,11,21.0,0,Lunes,1,AUTO,PEATON,PEATON,MASCULINO,73.0,2021-01-14,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 3800",-58.46774439,-34.64730145
2021-0006,2021-01-12,2021,1,12,21.0,1,Martes,1,CARGAS,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,14.0,Palermo,249016.0,AUTOPISTA,AUTOPISTA ARTURO ILLIA,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,-58.40786274,-34.56726817
2021-0007,2021-01-18,2021,1,18,10.0,0,Lunes,1,MOTO,MOTO,CONDUCTOR,MASCULINO,84.0,2021-01-26,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. y GIRIBONE,-58.48744301,-34.58622275
2021-0008,2021-01-22,2021,1,22,23.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,28.0,2021-01-22,4.0,"Barracas, La Boca",230945.0,AVENIDA,SAENZ AV.,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",-58.41657793,-34.65476216
2021-0009,2021-01-23,2021,1,23,5.0,5,Sábado,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,31.0,2021-01-23,6.0,Caballito,203784.0,AVENIDA,PAYSANDU,PAYSANDU y GAONA AV.,-58.45351111,-34.61134937
2021-0010,2021-01-23,2021,1,23,8.0,5,Sábado,1,AUTO,MOTO,CONDUCTOR,MASCULINO,28.0,2021-01-23,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",-58.5007381,-34.5497951
2021-0011,2021-01-27,2021,1,27,1.0,2,Miércoles,1,AUTO,PEATON,PEATON,MASCULINO,21.0,2021-01-27,2.0,Recoleta,158368.0,AVENIDA,SANTA FE AV.,SANTA FE AV. 1675,-58.39144148,-34.59564871
2021-0012,2021-01-29,2021,1,29,20.0,4,Viernes,1,AUTO,PEATON,PEATON,MASCULINO,,2021-01-29,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",-58.48191128,-34.68385968
2021-0013,2021-01-31,2021,1,31,6.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,41.0,2021-01-31,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y OLIVERA AV.",-58.48727942,-34.63652467
2021-0014,2021-02-02,2021,2,2,0.0,1,Martes,1,AUTO,PEATON,PEATON,MASCULINO,28.0,2021-02-18,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y NOGOYA,-58.48328708,-34.59779521
2021-0015,2021-02-06,2021,2,6,3.0,5,Sábado,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,26.0,2021-02-06,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y TINOGASTA,-58.49018543,-34.5972499
2021-0016,2021-02-14,2021,2,14,5.0,6,Domingo,1,OBJETO FIJO,AUTO,CONDUCTOR,MASCULINO,22.0,2021-02-14,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",-58.47230127,-34.68482689
2021-0017,2021-02-17,2021,2,17,4.0,2,Miércoles,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,33.0,2021-02-17,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,SALTA,SALTA y CASEROS AV.,-58.38262614,-34.63168269
2021-0018,2021-02-20,2021,2,20,19.0,5,Sábado,1,AUTO,PEATON,PEATON,MASCULINO,36.0,2021-03-08,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,"JAURES, JEAN","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",-58.41047268,-34.60793518
2021-0019,2021-02-21,2021,2,21,1.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,30.0,2021-02-21,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,AVENIDA,TRIUNVIRATO AV.,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",-58.49659234,-34.56353635
2021-0020,2021-02-21,2021,2,21,15.0,6,Domingo,1,CARGAS,PEATON,PEATON,FEMENINO,,2021-02-21,5.0,"Almagro, Boedo",193859.0,CALLE,POTOSI,POTOSI y GASCON,-58.42462955,-34.60727189
2021-0021,2021-02-26,2021,2,26,5.0,4,Viernes,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,39.0,2021-03-04,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,"YRIGOYEN, HIPOLITO","YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",-58.41168345,-34.61185625
2021-0022,2021-02-28,2021,2,28,12.0,6,Domingo,1,,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,68.0,2021-03-06,13.0,"Núñez, Belgrano, Colegiales",265199.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,-58.45157681,-34.55217303
2021-0023,2021-03-01,2021,3,1,9.0,0,Lunes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,24.0,2021-03-01,4.0,"Barracas, La Boca",230945.0,AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,,,
2021-0024,2021-03-03,2021,3,3,16.0,2,Miércoles,1,CARGAS,BICICLETA,CICLISTA,MASCULINO,5.0,2021-03-03,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y PIEDRA BUENA AV.",-58.49573651,-34.67006054
2021-0025,2021-03-11,2021,3,11,3.0,3,Jueves,1,OTRO,MOTO,CONDUCTOR,MASCULINO,37.0,2021-03-11,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",-58.48695354,-34.68795245
2021-0026,2021-03-15,2021,3,15,2.0,0,Lunes,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,36.0,2021-03-15,4.0,"Barracas, La Boca",230945.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",-58.37562539,-34.64449357
2021-0027,2021-03-16,2021,3,16,15.0,1,Martes,1,CARGAS,MOTO,CONDUCTOR,FEMENINO,19.0,2021-03-16,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DONADO",-58.49491054,-34.54795581
2021-0028,2021-03-29,2021,3,29,17.0,0,Lunes,1,PASAJEROS,PEATON,PEATON,MASCULINO,,2021-03-29,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,COREA AV.,"COREA AV. y TORRES Y TENORIO, PRES.",-58.44147621,-34.64357704
2021-0029,2021-03-31,2021,3,31,18.0,2,Miércoles,1,AUTO,AUTO,CONDUCTOR,MASCULINO,26.0,2021-04-02,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",-58.46899119,-34.63215432
2021-0030,2021-04-03,2021,4,3,18.0,5,Sábado,1,PASAJEROS,PEATON,PEATON,MASCULINO,36.0,2021-04-07,4.0,"Barracas, La Boca",230945.0,CALLE,FINOCHIETTO ENRIQUE DR.,FINOCHIETTO ENRIQUE DR. 1623,-58.38685612,-34.63455776
2021-0031,2021-04-07,2021,4,7,10.0,2,Miércoles,1,CARGAS,PEATON,PEATON,FEMENINO,68.0,2021-04-11,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,9 DE JULIO AV.,9 DE JULIO AV. e INDEPENDENCIA AV.,-58.38113667,-34.61765323
2021-0032,2021-04-10,2021,4,10,19.0,5,Sábado,1,MOTO,PEATON,PEATON,MASCULINO,60.0,2021-04-29,13.0,"Núñez, Belgrano, Colegiales",265199.0,AUTOPISTA,"CANTILO, INT.","CANTILO, INT. y GUIRALDES, INT.",-58.44112678,-34.54538956
2021-0033,2021-04-14,2021,4,14,17.0,2,Miércoles,1,OBJETO FIJO,AUTO,CONDUCTOR,MASCULINO,33.0,2021-04-14,5.0,"Almagro, Boedo",193859.0,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y BOEDO AV.,-58.41595919,-34.62743346
2021-0034,2021-04-19,2021,4,19,14.0,0,Lunes,1,CARGAS,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,26.0,2021-04-19,4.0,"Barracas, La Boca",230945.0,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y ZAVALETA",-58.40184094,-34.64546845
2021-0035,2021-05-03,2021,5,3,9.0,0,Lunes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,24.0,2021-05-03,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"JANER, ANA MARIA","JANER, ANA MARIA y LAFUENTE AV.",-58.44642231,-34.65679806
2021-0036,2021-05-09,2021,5,9,6.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,36.0,2021-05-09,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MOSCONI GENERAL AV.",-58.52340614,-34.59798754
2021-0037,2021-05-11,2021,5,11,7.0,1,Martes,1,PASAJEROS,PEATON,PEATON,FEMENINO,58.0,2021-05-11,13.0,"Núñez, Belgrano, Colegiales",265199.0,AVENIDA,MONROE,"MONROE y BALBIN, RICARDO, DR. AV.",-58.46649069,-34.56219075
2021-0038,2021-05-14,2021,5,14,11.0,4,Viernes,1,CARGAS,MOTO,CONDUCTOR,FEMENINO,44.0,2021-05-14,14.0,Palermo,249016.0,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y SANTA FE AV.",-58.42653328,-34.57816791
2021-0039,2021-05-15,2021,5,15,12.0,5,Sábado,1,AUTO,BICICLETA,CICLISTA,MASCULINO,86.0,2021-06-05,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,OLIDEN,"OLIDEN y ALBERDI, JUAN BAUTISTA AV.",-58.50407099,-34.65303372
2021-0040,2021-05-20,2021,5,20,5.0,3,Jueves,1,AUTO,MOTO,CONDUCTOR,MASCULINO,27.0,2021-05-20,13.0,"Núñez, Belgrano, Colegiales",265199.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",-58.46743471,-34.53476874
2021-0041,2021-05-20,2021,5,20,8.0,3,Jueves,1,PASAJEROS,PEATON,PEATON,MASCULINO,75.0,2021-05-20,14.0,Palermo,249016.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y CASARES AV.,-58.40986646,-34.5772806
2021-0042,2021-05-21,2021,5,21,5.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,39.0,2021-05-21,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 10900,-58.51739138,-34.63931792
2021-0043,2021-05-22,2021,5,22,18.0,5,Sábado,1,AUTO,PEATON,PEATON,MASCULINO,50.0,2021-05-22,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y PILAR",-58.50719962,-34.65556223
2021-0044,2021-05-25,2021,5,25,2.0,1,Martes,1,OBJETO FIJO,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21.0,2021-05-25,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y ACOSTA, MARIANO",-58.46712311,-34.64600222
2021-0045,2021-05-26,2021,5,26,17.0,2,Miércoles,1,MULTIPLE,MOTO,CONDUCTOR,MASCULINO,22.0,2021-05-26,4.0,"Barracas, La Boca",230945.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,-58.37709334,-34.64035082
2021-0046,2021-05-31,2021,5,31,2.0,0,Lunes,1,OBJETO FIJO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,20.0,2021-05-31,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,ELCANO AV.,ELCANO AV. y GUZMAN AV.,-58.46033141,-34.58569883
2021-0047,2021-06-02,2021,6,2,16.0,2,Miércoles,1,AUTO,MOTO,CONDUCTOR,MASCULINO,59.0,2021-06-02,4.0,"Barracas, La Boca",230945.0,AVENIDA,"VEDIA, AGUSTIN DE","VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",-58.42190745,-34.65633192
2021-0048,2021-06-03,2021,6,3,9.0,3,Jueves,1,AUTO,BICICLETA,CICLISTA,MASCULINO,44.0,2021-06-23,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,AVENIDA,CAPDEVILA,CAPDEVILA y CONGRESO AV.,-58.49026573,-34.5698141
2021-0049,2021-06-03,2021,6,3,20.0,3,Jueves,1,AUTO,AUTO,CONDUCTOR,MASCULINO,74.0,2021-06-03,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",-58.45410344,-34.66902702
2021-0050,2021-06-10,2021,6,10,13.0,3,Jueves,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,56.0,2021-06-10,13.0,"Núñez, Belgrano, Colegiales",265199.0,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 5958,-58.44751621,-34.55719892
2021-0051,2021-06-15,2021,6,15,19.0,1,Martes,1,CARGAS,PEATON,PEATON,MASCULINO,73.0,2021-06-16,4.0,"Barracas, La Boca",230945.0,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y EREZCANO AV.,-58.42040352,-34.66005171
2021-0052,2021-06-20,2021,6,20,5.0,6,Domingo,1,OBJETO FIJO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,19.0,2021-06-20,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 14723",-58.49530249,-34.68010798
2021-0053,2021-06-20,2021,6,20,12.0,6,Domingo,1,BICICLETA,PEATON,PEATON,MASCULINO,58.0,2021-06-30,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,CORRIENTES AV.,CORRIENTES AV. 5783,-58.44399875,-34.5947736
2021-0054,2021-06-22,2021,6,22,14.0,1,Martes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,41.0,2021-06-22,4.0,"Barracas, La Boca",230945.0,CALLE,TABARE,TABARE y EREZCANO,-58.42759813,-34.65463857
2021-0055,2021-06-29,2021,6,29,12.0,1,Martes,1,CARGAS,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,47.0,2021-06-29,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y PUEYRREDON AV.,-58.40547222,-34.60456293
2021-0056,2021-07-09,2021,7,9,23.0,4,Viernes,1,AUTO,BICICLETA,CICLISTA,MASCULINO,60.0,2021-07-09,4.0,"Barracas, La Boca",230945.0,AVENIDA,CORRALES,"CORRALES y MORENO, PERITO AV.",-58.42473018,-34.6500828
2021-0057,2021-07-10,2021,7,10,23.0,5,Sábado,1,OBJETO FIJO,AUTO,CONDUCTOR,MASCULINO,46.0,2021-07-10,2.0,Recoleta,158368.0,AUTOPISTA,AUTOPISTA ARTURO ILLIA,AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE),-58.39257023,-34.57563957
2021-0058,2021-07-21,2021,7,21,0.0,2,Miércoles,1,AUTO,PEATON,PEATON,MASCULINO,24.0,2021-07-21,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y VEDIA",-58.48941042,-34.54596153
2021-0059,2021-07-22,2021,7,22,1.0,3,Jueves,1,OBJETO FIJO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,44.0,2021-07-22,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. 2269",-58.3964074,-34.62783085
